,Region_annotation
146120,Unassigned
146121,Unassigned
146122,Unassigned
146123,Unassigned
146124,Unassigned
146125,Unassigned
146126,Unassigned
146127,Unassigned
146128,Unassigned
146129,Unassigned
146130,Unassigned
146131,Unassigned
146132,Unassigned
146133,Unassigned
146134,Unassigned
146135,Unassigned
146136,Unassigned
146137,Unassigned
146138,Unassigned
146139,Unassigned
146140,Unassigned
146141,Unassigned
146142,Unassigned
146143,Unassigned
146144,Unassigned
146145,Unassigned
146146,Unassigned
146147,Unassigned
146148,Unassigned
146149,Unassigned
146150,Unassigned
146151,Unassigned
146152,Unassigned
146153,Unassigned
146154,Unassigned
146155,Unassigned
146156,Unassigned
146157,Unassigned
146158,Unassigned
146160,Unassigned
146161,Unassigned
146163,Unassigned
146166,Unassigned
146167,Unassigned
146168,Unassigned
146169,Unassigned
146170,Unassigned
146171,Unassigned
146172,Unassigned
146173,Unassigned
146174,Unassigned
146175,Unassigned
146176,Unassigned
146177,Unassigned
146178,Unassigned
146179,Unassigned
146181,Unassigned
146182,Unassigned
146184,Unassigned
146185,Unassigned
146186,Unassigned
146187,Unassigned
146188,Unassigned
146190,Unassigned
146191,Unassigned
146192,Unassigned
146194,Unassigned
146195,Unassigned
146196,Unassigned
146197,Unassigned
146198,Unassigned
146200,Unassigned
146202,Unassigned
146203,Unassigned
146205,Unassigned
146206,Unassigned
146207,Unassigned
146208,Unassigned
146210,Unassigned
146211,Unassigned
146213,Unassigned
146214,Unassigned
146215,Unassigned
146217,Unassigned
146220,Unassigned
146222,Unassigned
146223,Unassigned
146225,Unassigned
146226,Unassigned
146227,Unassigned
146228,Unassigned
146229,Unassigned
146230,Unassigned
146231,Unassigned
146233,Unassigned
146234,Unassigned
146235,Unassigned
146236,Unassigned
146237,Unassigned
146238,Unassigned
146239,Unassigned
146241,Unassigned
146242,Unassigned
146243,Unassigned
146244,Unassigned
146246,Unassigned
146247,Unassigned
146249,Unassigned
146251,Unassigned
146252,Unassigned
146253,Unassigned
146254,Unassigned
146255,Unassigned
146256,Unassigned
146257,Unassigned
146258,Unassigned
146259,Unassigned
146260,Unassigned
146261,Unassigned
146262,Unassigned
146263,Unassigned
146264,Unassigned
146265,Unassigned
146266,Unassigned
146267,Unassigned
146268,Unassigned
146269,Unassigned
146270,Unassigned
146271,Unassigned
146273,Unassigned
146274,Unassigned
146275,Unassigned
146276,Unassigned
146277,Unassigned
146278,Unassigned
146279,Unassigned
146280,Unassigned
146282,Unassigned
146283,Unassigned
146284,Unassigned
146286,Unassigned
146287,Unassigned
146288,Unassigned
146289,Unassigned
146290,Unassigned
146291,Unassigned
146292,Unassigned
146293,Unassigned
146294,Unassigned
146296,Unassigned
146297,Unassigned
146298,Unassigned
146300,Unassigned
146301,Unassigned
146302,Unassigned
146303,Unassigned
146304,Unassigned
146307,Unassigned
146308,Unassigned
146309,Unassigned
146310,Unassigned
146311,Unassigned
146312,Unassigned
146313,Unassigned
146314,Unassigned
146315,Unassigned
146316,Unassigned
146317,Unassigned
146318,Unassigned
146319,Unassigned
146320,Unassigned
146321,Unassigned
146322,Unassigned
146323,Unassigned
146325,Unassigned
146326,Unassigned
146327,Unassigned
146329,Unassigned
146330,Unassigned
146331,Unassigned
146332,Unassigned
146333,Unassigned
146334,Unassigned
146335,Unassigned
146336,Unassigned
146337,Unassigned
146338,Unassigned
146339,Unassigned
146340,Unassigned
146341,Unassigned
146342,Unassigned
146343,Unassigned
146344,Unassigned
146345,Unassigned
146346,Unassigned
146347,Unassigned
146348,Unassigned
146349,Unassigned
146350,Unassigned
146351,Unassigned
146352,Unassigned
146353,Unassigned
146354,Unassigned
146355,Unassigned
146356,Unassigned
146357,Unassigned
146358,Unassigned
146359,Unassigned
146360,Unassigned
146361,Unassigned
146362,Unassigned
146363,Unassigned
146365,Unassigned
146366,Unassigned
146367,Unassigned
146368,Unassigned
146369,Unassigned
146370,Unassigned
146372,Unassigned
146373,Unassigned
146374,Unassigned
146375,Unassigned
146376,Unassigned
146377,Unassigned
146378,DCIS1
146379,Unassigned
146380,Unassigned
146381,Unassigned
146382,Unassigned
146383,DCIS1
146385,DCIS1
146387,Unassigned
146388,Unassigned
146390,DCIS1
146393,Unassigned
146394,Unassigned
146395,DCIS1
146396,DCIS1
146397,Unassigned
146398,DCIS1
146399,DCIS1
146400,Unassigned
146401,Unassigned
146402,Unassigned
146403,Unassigned
146404,Unassigned
146406,Unassigned
146407,Unassigned
146408,Unassigned
146409,Unassigned
146410,Unassigned
146411,Unassigned
146412,Unassigned
146413,Unassigned
146414,Unassigned
146415,Unassigned
146416,Unassigned
146418,Unassigned
146419,Unassigned
146420,Unassigned
146421,Unassigned
146422,Unassigned
146423,Unassigned
146424,Unassigned
146425,Unassigned
146426,Unassigned
146427,Unassigned
146428,Unassigned
146429,Unassigned
146430,Unassigned
146431,Unassigned
146432,Unassigned
146433,Unassigned
146434,Unassigned
146435,Unassigned
146436,Unassigned
146438,Unassigned
146439,Unassigned
146440,Unassigned
146441,Unassigned
146442,Unassigned
146443,Unassigned
146444,Unassigned
146445,Unassigned
146446,Unassigned
146447,Unassigned
146448,Unassigned
146449,Unassigned
146450,Unassigned
146451,Unassigned
146452,Unassigned
146453,Unassigned
146454,Unassigned
146455,Unassigned
146456,Unassigned
146457,Unassigned
146458,Unassigned
146460,Unassigned
146461,Unassigned
146462,Unassigned
146463,Unassigned
146464,Unassigned
146465,DCIS1
146466,DCIS1
146467,DCIS1
146468,DCIS1
146469,DCIS1
146470,DCIS1
146471,DCIS1
146475,DCIS1
146477,DCIS1
146478,DCIS1
146479,DCIS1
146480,DCIS1
146481,DCIS1
146483,DCIS1
146484,DCIS1
146485,DCIS1
146486,DCIS1
146487,DCIS1
146488,DCIS1
146490,DCIS1
146491,DCIS1
146492,DCIS1
146493,DCIS1
146494,DCIS1
146495,DCIS1
146496,DCIS1
146497,DCIS1
146498,DCIS1
146499,DCIS1
146500,DCIS1
146501,DCIS1
146502,DCIS1
146503,DCIS1
146504,DCIS1
146507,DCIS1
146508,DCIS1
146509,DCIS1
146510,DCIS1
146511,DCIS1
146513,DCIS1
146517,DCIS1
146519,DCIS1
146520,DCIS1
146521,DCIS1
146522,DCIS1
146523,DCIS1
146525,DCIS1
146526,DCIS1
146528,DCIS1
146529,DCIS1
146530,DCIS1
146531,DCIS1
146532,DCIS1
146533,DCIS1
146534,DCIS1
146535,DCIS1
146536,DCIS1
146537,DCIS1
146539,DCIS1
146540,DCIS1
146541,DCIS1
146542,DCIS1
146543,DCIS1
146544,DCIS1
146545,DCIS1
146546,DCIS1
146547,DCIS1
146548,DCIS1
146549,DCIS1
146550,DCIS1
146551,DCIS1
146552,Unassigned
146553,DCIS1
146554,DCIS1
146555,DCIS1
146556,DCIS1
146557,Unassigned
146558,Unassigned
146560,Unassigned
146561,Unassigned
146562,Unassigned
146563,Unassigned
146565,Unassigned
146566,Unassigned
146569,Unassigned
146570,Unassigned
146572,Unassigned
146573,Unassigned
146574,Unassigned
146575,Unassigned
146577,Unassigned
146580,Unassigned
146582,Unassigned
146583,Unassigned
146584,Unassigned
146586,Unassigned
146587,Unassigned
146588,Unassigned
146589,Unassigned
146590,Unassigned
146591,Unassigned
146592,Unassigned
146593,Unassigned
146594,Unassigned
146595,Unassigned
146596,Unassigned
146597,Unassigned
146598,Unassigned
146599,Unassigned
146600,Unassigned
146601,Unassigned
146604,Unassigned
146605,Unassigned
146607,Unassigned
146608,Unassigned
146609,Unassigned
146610,Unassigned
146611,Unassigned
146612,Unassigned
146613,Unassigned
146614,Unassigned
146615,DCIS1
146616,DCIS1
146617,DCIS1
146619,DCIS1
146620,DCIS1
146621,DCIS1
146622,DCIS1
146623,DCIS1
146624,DCIS1
146625,DCIS1
146626,DCIS1
146627,DCIS1
146628,DCIS1
146629,DCIS1
146630,DCIS1
146632,DCIS1
146633,DCIS1
146634,DCIS1
146635,DCIS1
146637,DCIS1
146638,DCIS1
146639,DCIS1
146640,DCIS1
146641,DCIS1
146642,DCIS1
146643,DCIS1
146644,DCIS1
146645,DCIS1
146646,DCIS1
146647,DCIS1
146648,DCIS1
146649,DCIS1
146650,DCIS1
146651,DCIS1
146652,DCIS1
146653,DCIS1
146654,DCIS1
146655,DCIS1
146657,DCIS1
146658,Unassigned
146659,Unassigned
146661,Unassigned
146662,Unassigned
146663,Unassigned
146664,Unassigned
146665,Unassigned
146666,Unassigned
146667,Unassigned
146668,Unassigned
146669,Unassigned
146670,Unassigned
146671,Unassigned
146672,Unassigned
146673,Unassigned
146674,Unassigned
146675,Unassigned
146676,Unassigned
146677,Unassigned
146678,Unassigned
146679,Unassigned
146681,Unassigned
146682,Unassigned
146683,Unassigned
146684,Unassigned
146685,Unassigned
146686,Unassigned
146687,Unassigned
146688,DCIS1
146689,DCIS1
146690,DCIS1
146691,DCIS1
146693,DCIS1
146694,DCIS1
146696,DCIS1
146697,DCIS1
146698,DCIS1
146699,DCIS1
146701,DCIS1
146702,DCIS1
146703,DCIS1
146705,DCIS1
146706,DCIS1
146707,DCIS1
146708,DCIS1
146709,DCIS1
146710,DCIS1
146711,DCIS1
146712,DCIS1
146713,DCIS1
146714,DCIS1
146715,DCIS1
146716,DCIS1
146718,DCIS1
146719,DCIS1
146720,DCIS1
146722,DCIS1
146724,DCIS1
146726,DCIS1
146727,DCIS1
146728,DCIS1
146729,DCIS1
146730,DCIS1
146731,DCIS1
146732,DCIS1
146734,DCIS1
146735,DCIS1
146736,DCIS1
146737,DCIS1
146738,DCIS1
146739,DCIS1
146740,DCIS1
146741,DCIS1
146742,DCIS1
146743,DCIS1
146746,DCIS1
146747,DCIS1
146749,DCIS1
146750,DCIS1
146751,DCIS1
146752,DCIS1
146753,DCIS1
146754,DCIS1
146757,DCIS1
146758,DCIS1
146759,DCIS1
146760,DCIS1
146761,DCIS1
146762,DCIS1
146763,DCIS1
146764,DCIS1
146765,DCIS1
146766,DCIS1
146767,DCIS1
146768,DCIS1
146769,DCIS1
146770,DCIS1
146771,DCIS1
146772,DCIS1
146773,DCIS1
146774,DCIS1
146775,DCIS1
146776,DCIS1
146777,DCIS1
146778,DCIS1
146779,DCIS1
146780,DCIS1
146781,DCIS1
146782,DCIS1
146783,DCIS1
146784,DCIS1
146785,DCIS1
146786,DCIS1
146787,DCIS1
146788,DCIS1
146789,DCIS1
146790,DCIS1
146791,DCIS1
146792,DCIS1
146793,DCIS1
146794,DCIS1
146795,DCIS1
146796,DCIS1
146797,DCIS1
146798,DCIS1
146799,DCIS1
146800,DCIS1
146802,DCIS1
146803,DCIS1
146804,DCIS1
146805,DCIS1
146806,DCIS1
146807,DCIS1
146808,DCIS1
146809,DCIS1
146810,DCIS1
146811,DCIS1
146812,DCIS1
146813,DCIS1
146814,DCIS1
146815,DCIS1
146816,DCIS1
146817,DCIS1
146818,DCIS1
146819,DCIS1
146820,DCIS1
146821,DCIS1
146822,DCIS1
146823,DCIS1
146824,DCIS1
146825,DCIS1
146826,DCIS1
146827,DCIS1
146828,DCIS1
146829,DCIS1
146830,DCIS1
146831,DCIS1
146832,DCIS1
146833,DCIS1
146834,DCIS1
146835,DCIS1
146836,DCIS1
146837,DCIS1
146838,DCIS1
146839,DCIS1
146840,DCIS1
146841,DCIS1
146842,DCIS1
146843,DCIS1
146844,DCIS1
146846,DCIS1
146847,DCIS1
146849,DCIS1
146850,DCIS1
146851,DCIS1
146852,DCIS1
146853,DCIS1
146854,DCIS1
146856,DCIS1
146857,DCIS1
146858,DCIS1
146859,DCIS1
146860,DCIS1
146861,DCIS1
146862,DCIS1
146863,DCIS1
146864,DCIS1
146865,DCIS1
146866,DCIS1
146867,DCIS1
146868,DCIS1
146869,DCIS1
146870,DCIS1
146871,DCIS1
146872,DCIS1
146873,DCIS1
146874,DCIS1
146875,DCIS1
146876,DCIS1
146877,DCIS1
146878,DCIS1
146879,DCIS1
146880,DCIS1
146881,DCIS1
146882,DCIS1
146883,DCIS1
146884,DCIS1
146885,DCIS1
146886,DCIS1
146887,DCIS1
146888,DCIS1
146889,DCIS1
146890,DCIS1
146891,DCIS1
146892,DCIS1
146893,DCIS1
146894,DCIS1
146895,DCIS1
146896,DCIS1
146897,DCIS1
146898,DCIS1
146899,DCIS1
146900,DCIS1
146901,DCIS1
146902,DCIS1
146903,DCIS1
146904,DCIS1
146905,DCIS1
146906,DCIS1
146907,DCIS1
146908,DCIS1
146909,DCIS1
146910,DCIS1
146911,DCIS1
146912,DCIS1
146913,DCIS1
146914,DCIS1
146915,DCIS1
146916,DCIS1
146917,DCIS1
146918,DCIS1
146919,DCIS1
146920,DCIS1
146921,DCIS1
146922,DCIS1
146923,DCIS1
146924,DCIS1
146925,DCIS1
146926,DCIS1
146927,DCIS1
146928,DCIS1
146929,DCIS1
146930,DCIS1
146932,DCIS1
146933,DCIS1
146934,DCIS1
146935,DCIS1
146936,DCIS1
146937,DCIS1
146938,DCIS1
146939,DCIS1
146940,DCIS1
146941,DCIS1
146942,DCIS1
146943,DCIS1
146944,DCIS1
146945,DCIS1
146946,DCIS1
146947,DCIS1
146948,DCIS1
146949,DCIS1
146950,DCIS1
146951,DCIS1
146952,DCIS1
146953,DCIS1
146954,DCIS1
146955,DCIS1
146956,DCIS1
146957,DCIS1
146958,DCIS1
146959,DCIS1
146960,DCIS1
146961,DCIS1
146962,DCIS1
146963,DCIS1
146964,DCIS1
146965,DCIS1
146966,DCIS1
146967,DCIS1
146968,DCIS1
146969,DCIS1
146970,DCIS1
146971,DCIS1
146972,DCIS1
146973,DCIS1
146974,DCIS1
146975,DCIS1
146976,DCIS1
146977,DCIS1
146978,DCIS1
146979,DCIS1
146980,DCIS1
146981,DCIS1
146982,DCIS1
146983,DCIS1
146984,DCIS1
146985,DCIS1
146986,DCIS1
146987,DCIS1
146988,DCIS1
146989,DCIS1
146990,DCIS1
146991,DCIS1
146992,DCIS1
146993,DCIS1
146994,DCIS1
146995,DCIS1
146996,DCIS1
146997,DCIS1
146998,DCIS1
146999,DCIS1
147000,DCIS1
147002,DCIS1
147003,DCIS1
147004,DCIS1
147005,DCIS1
147006,DCIS1
147007,DCIS1
147009,DCIS1
147010,DCIS1
147011,DCIS1
147012,DCIS1
147013,DCIS1
147014,DCIS1
147015,DCIS1
147016,DCIS1
147017,DCIS1
147018,DCIS1
147019,DCIS1
147021,DCIS1
147022,DCIS1
147023,DCIS1
147024,DCIS1
147025,DCIS1
147026,DCIS1
147027,DCIS1
147028,DCIS1
147029,DCIS1
147030,DCIS1
147031,DCIS1
147032,DCIS1
147034,DCIS1
147035,DCIS1
147036,DCIS1
147037,DCIS1
147038,DCIS1
147039,DCIS1
147040,DCIS1
147041,DCIS1
147043,DCIS1
147044,DCIS1
147045,DCIS1
147046,DCIS1
147047,DCIS1
147048,DCIS1
147049,DCIS1
147050,DCIS1
147051,DCIS1
147052,Unassigned
147053,Unassigned
147054,Unassigned
147055,Unassigned
147056,Unassigned
147057,DCIS1
147058,Unassigned
147059,Unassigned
147060,DCIS1
147061,Unassigned
147062,DCIS1
147063,Unassigned
147064,DCIS1
147065,Unassigned
147066,Unassigned
147067,Unassigned
147068,DCIS1
147069,DCIS1
147070,DCIS1
147071,Unassigned
147072,Unassigned
147073,Unassigned
147074,DCIS1
147076,DCIS1
147077,DCIS1
147078,DCIS1
147079,DCIS1
147081,DCIS1
147083,DCIS1
147084,DCIS1
147085,DCIS1
147086,DCIS1
147087,DCIS1
147088,DCIS1
147090,DCIS1
147091,DCIS1
147092,DCIS1
147093,DCIS1
147094,DCIS1
147095,DCIS1
147096,DCIS1
147097,DCIS1
147098,DCIS1
147099,DCIS1
147100,DCIS1
147101,DCIS1
147102,DCIS1
147103,DCIS1
147104,DCIS1
147106,DCIS1
147107,DCIS1
147108,DCIS1
147109,DCIS1
147110,DCIS1
147111,DCIS1
147112,DCIS1
147113,DCIS1
147114,DCIS1
147115,DCIS1
147116,DCIS1
147117,DCIS1
147118,DCIS1
147119,DCIS1
147120,DCIS1
147121,DCIS1
147122,DCIS1
147123,DCIS1
147124,DCIS1
147125,DCIS1
147126,DCIS1
147127,DCIS1
147128,DCIS1
147129,DCIS1
147130,DCIS1
147131,DCIS1
147132,DCIS1
147133,DCIS1
147134,DCIS1
147135,DCIS1
147136,DCIS1
147137,DCIS1
147138,DCIS1
147139,DCIS1
147140,DCIS1
147141,DCIS1
147142,DCIS1
147143,DCIS1
147144,DCIS1
147145,DCIS1
147146,DCIS1
147147,DCIS1
147148,DCIS1
147149,DCIS1
147151,DCIS1
147152,DCIS1
147153,DCIS1
147154,DCIS1
147156,DCIS1
147157,DCIS1
147158,DCIS1
147159,DCIS1
147160,DCIS1
147161,DCIS1
147162,DCIS1
147163,DCIS1
147164,DCIS1
147165,DCIS1
147166,DCIS1
147167,DCIS1
147168,DCIS1
147169,DCIS1
147170,DCIS1
147171,DCIS1
147172,DCIS1
147173,DCIS1
147174,DCIS1
147175,DCIS1
147177,DCIS1
147180,DCIS1
147182,DCIS1
147183,DCIS1
147185,Unassigned
147186,Unassigned
147187,Unassigned
147188,Unassigned
147189,Unassigned
147190,Unassigned
147191,Unassigned
147192,Unassigned
147193,Unassigned
147194,Unassigned
147195,Unassigned
147196,Unassigned
147198,Unassigned
147199,Unassigned
147200,Unassigned
147201,Unassigned
147202,Unassigned
147203,Unassigned
147204,Unassigned
147205,Unassigned
147206,Unassigned
147207,Unassigned
147208,Unassigned
147209,Unassigned
147210,Unassigned
147211,Unassigned
147212,Unassigned
147213,Unassigned
147214,Unassigned
147215,Unassigned
147216,Unassigned
147217,Unassigned
147218,Unassigned
147219,Unassigned
147220,Unassigned
147221,Unassigned
147222,Unassigned
147223,Unassigned
147224,Unassigned
147226,Unassigned
147227,Unassigned
147228,Unassigned
147230,Unassigned
147231,Unassigned
147232,Unassigned
147233,Unassigned
147235,Unassigned
147236,Unassigned
147237,Unassigned
147238,Unassigned
147239,Unassigned
147241,Unassigned
147242,Unassigned
147243,Unassigned
147244,DCIS1
147245,DCIS1
147246,DCIS1
147247,DCIS1
147248,DCIS1
147249,DCIS1
147250,DCIS1
147251,DCIS1
147252,DCIS1
147253,DCIS1
147254,DCIS1
147255,DCIS1
147256,DCIS1
147257,DCIS1
147258,DCIS1
147259,DCIS1
147260,DCIS1
147261,DCIS1
147262,DCIS1
147263,DCIS1
147264,DCIS1
147265,DCIS1
147266,DCIS1
147267,DCIS1
147268,DCIS1
147269,DCIS1
147270,DCIS1
147271,DCIS1
147272,DCIS1
147273,DCIS1
147274,DCIS1
147275,DCIS1
147276,DCIS1
147277,DCIS1
147278,DCIS1
147279,DCIS1
147280,DCIS1
147281,DCIS1
147282,DCIS1
147283,DCIS1
147284,DCIS1
147288,DCIS1
147290,DCIS1
147291,DCIS1
147292,DCIS1
147293,DCIS1
147294,DCIS1
147295,DCIS1
147296,DCIS1
147298,DCIS1
147299,DCIS1
147300,DCIS1
147301,DCIS1
147302,DCIS1
147303,DCIS1
147305,DCIS1
147307,DCIS1
147308,DCIS1
147312,DCIS1
147313,DCIS1
147314,DCIS1
147315,DCIS1
147316,DCIS1
147318,DCIS1
147319,DCIS1
147320,DCIS1
147321,DCIS1
147322,DCIS1
147323,DCIS1
147324,DCIS1
147325,DCIS1
147326,DCIS1
147327,DCIS1
147328,DCIS1
147329,DCIS1
147330,DCIS1
147331,DCIS1
147332,DCIS1
147335,DCIS1
147336,DCIS1
147337,DCIS1
147338,DCIS1
147339,DCIS1
147340,DCIS1
147341,DCIS1
147342,DCIS1
147344,DCIS1
147345,DCIS1
147346,DCIS1
147347,DCIS1
147348,DCIS1
147349,DCIS1
147350,DCIS1
147351,DCIS1
147353,DCIS1
147354,DCIS1
147355,DCIS1
147356,DCIS1
147357,DCIS1
147358,DCIS1
147359,DCIS1
147360,DCIS1
147361,DCIS1
147362,DCIS1
147363,DCIS1
147365,DCIS1
147366,DCIS1
147367,DCIS1
147368,DCIS1
147369,DCIS1
147370,DCIS1
147371,DCIS1
147373,DCIS1
147374,DCIS1
147375,DCIS1
147376,DCIS1
147377,DCIS1
147378,DCIS1
147379,DCIS1
147380,DCIS1
147381,DCIS1
147382,DCIS1
147383,DCIS1
147384,DCIS1
147385,DCIS1
147386,DCIS1
147387,DCIS1
147388,DCIS1
147389,DCIS1
147390,DCIS1
147391,DCIS1
147392,DCIS1
147393,DCIS1
147394,DCIS1
147395,Unassigned
147396,Unassigned
147397,DCIS1
147398,DCIS1
147399,DCIS1
147400,DCIS1
147401,Unassigned
147402,Unassigned
147403,Unassigned
147404,Unassigned
147405,DCIS1
147406,DCIS1
147407,DCIS1
147408,DCIS1
147409,DCIS1
147411,DCIS1
147413,DCIS1
147414,DCIS1
147416,DCIS1
147417,DCIS1
147418,DCIS1
147419,DCIS1
147421,DCIS1
147422,DCIS1
147424,DCIS1
147425,DCIS1
147426,DCIS1
147428,DCIS1
147429,DCIS1
147430,DCIS1
147431,DCIS1
147432,DCIS1
147435,DCIS1
147436,DCIS1
147437,DCIS1
147438,DCIS1
147440,DCIS1
147441,DCIS1
147442,DCIS1
147443,DCIS1
147444,DCIS1
147446,DCIS1
147447,DCIS1
147448,DCIS1
147449,DCIS1
147450,DCIS1
147451,DCIS1
147452,DCIS1
147453,DCIS1
147454,DCIS1
147455,DCIS1
147456,DCIS1
147457,DCIS1
147458,DCIS1
147459,DCIS1
147460,DCIS1
147461,DCIS1
147462,DCIS1
147463,DCIS1
147464,DCIS1
147465,DCIS1
147466,DCIS1
147467,DCIS1
147468,DCIS1
147469,DCIS1
147470,DCIS1
147471,DCIS1
147472,DCIS1
147473,DCIS1
147474,DCIS1
147475,DCIS1
147476,DCIS1
147477,DCIS1
147478,DCIS1
147479,DCIS1
147480,DCIS1
147481,DCIS1
147482,DCIS1
147483,DCIS1
147484,DCIS1
147485,DCIS1
147486,DCIS1
147487,DCIS1
147488,DCIS1
147489,DCIS1
147490,DCIS1
147491,DCIS1
147492,DCIS1
147493,DCIS1
147494,DCIS1
147495,DCIS1
147496,DCIS1
147497,DCIS1
147498,DCIS1
147499,DCIS1
147500,DCIS1
147501,Unassigned
147502,DCIS1
147503,DCIS1
147504,DCIS1
147505,DCIS1
147506,DCIS1
147507,DCIS1
147508,DCIS1
147509,DCIS1
147510,DCIS1
147511,DCIS1
147512,DCIS1
147513,DCIS1
147514,DCIS1
147515,DCIS1
147516,DCIS1
147517,DCIS1
147518,DCIS1
147519,DCIS1
147520,DCIS1
147521,DCIS1
147522,DCIS1
147523,DCIS1
147524,DCIS1
147525,DCIS1
147526,DCIS1
147527,DCIS1
147528,DCIS1
147529,DCIS1
147530,DCIS1
147531,DCIS1
147532,Unassigned
147533,Unassigned
147534,Unassigned
147535,Unassigned
147536,Unassigned
147537,Unassigned
147538,Unassigned
147539,Unassigned
147540,Unassigned
147541,Unassigned
147542,DCIS1
147544,DCIS1
147545,DCIS1
147546,DCIS1
147547,DCIS1
147548,DCIS1
147549,DCIS1
147550,DCIS1
147551,DCIS1
147552,DCIS1
147553,DCIS1
147554,DCIS1
147555,DCIS1
147556,DCIS1
147557,DCIS1
147558,DCIS1
147559,DCIS1
147560,DCIS1
147561,DCIS1
147562,DCIS1
147563,DCIS1
147564,DCIS1
147565,DCIS1
147566,DCIS1
147567,DCIS1
147568,DCIS1
147569,DCIS1
147570,DCIS1
147571,DCIS1
147572,DCIS1
147573,DCIS1
147575,DCIS1
147576,DCIS1
147577,DCIS1
147578,DCIS1
147579,DCIS1
147580,DCIS1
147581,DCIS1
147582,DCIS1
147583,DCIS1
147584,DCIS1
147586,DCIS1
147587,DCIS1
147588,DCIS1
147589,DCIS1
147590,DCIS1
147591,DCIS1
147592,DCIS1
147593,DCIS1
147594,DCIS1
147595,DCIS1
147596,DCIS1
147597,DCIS1
147598,DCIS1
147599,DCIS1
147600,DCIS1
147601,DCIS1
147602,DCIS1
147603,DCIS1
147604,DCIS1
147605,Unassigned
147606,Unassigned
147607,Unassigned
147608,Unassigned
147609,Unassigned
147610,Unassigned
147611,Unassigned
147614,Unassigned
147615,Unassigned
147616,Unassigned
147617,Unassigned
147618,Unassigned
147619,Unassigned
147620,Unassigned
147621,Unassigned
147622,Unassigned
147623,Unassigned
147624,Unassigned
147625,Unassigned
147626,Unassigned
147627,Unassigned
147629,Unassigned
147631,Unassigned
147632,Unassigned
147633,Unassigned
147634,Unassigned
147635,Unassigned
147636,Unassigned
147637,Unassigned
147638,Unassigned
147639,Unassigned
147640,Unassigned
147641,Unassigned
147642,Unassigned
147643,Unassigned
147644,Unassigned
147645,Unassigned
147646,Unassigned
147647,Unassigned
147648,DCIS1
147649,DCIS1
147650,DCIS1
147651,DCIS1
147652,DCIS1
147653,DCIS1
147655,DCIS1
147656,DCIS1
147657,DCIS1
147658,DCIS1
147659,DCIS1
147660,DCIS1
147661,DCIS1
147662,DCIS1
147663,DCIS1
147664,DCIS1
147665,DCIS1
147666,DCIS1
147667,DCIS1
147668,DCIS1
147669,DCIS1
147670,DCIS1
147671,DCIS1
147672,DCIS1
147673,DCIS1
147674,DCIS1
147675,DCIS1
147676,DCIS1
147677,DCIS1
147678,DCIS1
147679,DCIS1
147680,DCIS1
147681,DCIS1
147682,DCIS1
147683,DCIS1
147684,DCIS1
147685,DCIS1
147686,DCIS1
147687,DCIS1
147688,DCIS1
147689,DCIS1
147690,DCIS1
147691,DCIS1
147692,DCIS1
147693,DCIS1
147694,DCIS1
147695,DCIS1
147696,DCIS1
147697,DCIS1
147698,DCIS1
147700,DCIS1
147701,DCIS1
147702,DCIS1
147703,DCIS1
147704,DCIS1
147705,DCIS1
147706,DCIS1
147707,DCIS1
147709,DCIS1
147710,DCIS1
147711,DCIS1
147712,DCIS1
147713,DCIS1
147714,DCIS1
147715,DCIS1
147716,DCIS1
147717,DCIS1
147718,DCIS1
147720,DCIS1
147721,DCIS1
147722,DCIS1
147723,DCIS1
147724,DCIS1
147725,DCIS1
147726,DCIS1
147727,DCIS1
147728,DCIS1
147729,DCIS1
147731,DCIS1
147732,Unassigned
147733,Unassigned
147734,Unassigned
147736,Unassigned
147737,Unassigned
147738,Unassigned
147739,Unassigned
147740,Unassigned
147741,Unassigned
147742,Unassigned
147743,Unassigned
147744,Unassigned
147745,Unassigned
147746,Unassigned
147747,Unassigned
147748,Unassigned
147749,Unassigned
147750,Unassigned
147751,Unassigned
147752,Unassigned
147753,Unassigned
147754,Unassigned
147755,Unassigned
147757,Unassigned
147758,Unassigned
147759,Unassigned
147760,Unassigned
147761,Unassigned
147762,Unassigned
147763,Unassigned
147764,Unassigned
147765,Unassigned
147767,Unassigned
147769,Unassigned
147771,Unassigned
147773,Unassigned
147774,Unassigned
147775,Unassigned
147776,DCIS1
147777,DCIS1
147778,DCIS1
147779,DCIS1
147780,DCIS1
147781,DCIS1
147782,DCIS1
147784,DCIS1
147785,DCIS1
147787,DCIS1
147788,DCIS1
147789,DCIS1
147790,DCIS1
147791,DCIS1
147792,DCIS1
147793,DCIS1
147794,DCIS1
147795,DCIS1
147796,DCIS1
147797,DCIS1
147798,DCIS1
147799,DCIS1
147801,DCIS1
147802,DCIS1
147803,DCIS1
147804,DCIS1
147806,DCIS1
147807,DCIS1
147808,DCIS1
147809,DCIS1
147810,DCIS1
147811,DCIS1
147812,DCIS1
147813,DCIS1
147814,DCIS1
147815,Unassigned
